EFX_ID,EFX_NAME,EFX_ADDRESS,EFX_CITY,EFX_STATE,EFX_ZIPCODE,EFX_ZIP4,EFX_CTRYISOCD,EFX_CTRYNAME,EFX_COUNTY,EFX_LEGSUBNUMALL,EFX_LEGSUBNAMEALL,EFX_LEGSUBADDRESSALL,EFX_LEGSUBCITYALL,EFX_LEGSUBSTATEALL,EFX_LEGSUBZIPCODEALL,EFX_LEGSUBZIP4ALL,EFX_LEGSUBCTRYISOCDALL,EFX_LEGSUBCTRYNAMEALL,EFX_LEGSUBCOUNTYALL,EFX_LEGDOMULTNUMALL,EFX_LEGDOMULTNAMEALL,EFX_LEGDOMULTAddressALL,EFX_LEGDOMULTCITYALL,EFX_LEGDOMULTSTATEALL,EFX_LEGDOMULTZIPCODEALL,EFX_LEGDOMULTZIP4ALL,EFX_LEGDOMULTCTRYISOCDALL,EFX_LEGDOMULTCTRYNAMEALL,EFX_LEGDOMULTCOUNTYALL,EFX_LEGULTNUMALL,EFX_LEGULTNAMEALL,EFX_LEGULTADDRESSALL,EFX_LEGULTCITYALL,EFX_LEGULTSTATEALL,EFX_LEGULTZIPCODEALL,EFX_LEGULTZIP4ALL,EFX_LEGULTCTRYISOCDALL,EFX_LEGULTCTRYNAMEALL,EFX_LEGULTCOUNTYALL,EFX_AFFLULTNUMALL,EFX_AFFLULTNAMEALL,EFX_AFFLULTADDRESSALL,EFX_AFFLULTCITYALL,EFX_AFFLULTSTATEALL,EFX_AFFLULTZIPCODEALL,EFX_AFFLULTZIP4ALL,EFX_AFFLULTCTRYISOCDALL,EFX_AFFLULTCTRYNAMEALL,EFX_AFFULTCOUNTYALL,tot_col,md5sum
155262712,HEAT,330 HUDSON ST ,NEW YORK,NY,10013,1046,USA,United States of America,061,88433709,HEAT INDUSTRIES,1100 SANSOME ST,SAN FRANCISCO,CA,94111,1205,USA,United States of America,075,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"155262712HEAT330 HUDSON ST NEW YORKNY100131046USAUnited States of America06188433709HEAT INDUSTRIES1100 SANSOME STSAN FRANCISCOCA941111205USAUnited States of America075561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",3fd59d0c4d75123bd008bdffea1c796c
107595853,ATADATA,PO BOX 480131 ,LOS ANGELES,CA,90048,1131,USA,United States of America,037,140476143,ATADATA,22 TECHNOLOGY PKWY S,PEACHTREE CORNERS,GA,30092,9807,USA,United States of America,135,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"107595853ATADATAPO BOX 480131 LOS ANGELESCA900481131USAUnited States of America037140476143ATADATA22 TECHNOLOGY PKWY SPEACHTREE CORNERSGA300929807USAUnited States of America135561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",10c1d6d1c000546714e32f06d4717272
178001846,CIS BY DELOITTE,1300 TRIBUTE CENTER DR APT 353,RALEIGH,NC,27612,3152,USA,United States of America,183,176677545,CIS,3809 W CHESTER PIKE,NEWTOWN SQUARE,PA,19073,2331,USA,United States of America,045,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"178001846CIS BY DELOITTE1300 TRIBUTE CENTER DR APT 353RALEIGHNC276123152USAUnited States of America183176677545CIS3809 W CHESTER PIKENEWTOWN SQUAREPA190732331USAUnited States of America045561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",d0fc64037929aad2c4eb4e805bad71ca
48573902,ATADATA,2001 HARRISON AVE ,BUTTE,MT,59701,6044,USA,United States of America,093,140476143,ATADATA,22 TECHNOLOGY PKWY S,PEACHTREE CORNERS,GA,30092,9807,USA,United States of America,135,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"48573902ATADATA2001 HARRISON AVE BUTTEMT597016044USAUnited States of America093140476143ATADATA22 TECHNOLOGY PKWY SPEACHTREE CORNERSGA300929807USAUnited States of America135561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",65bf4b3708cd5eea5c510f0f5e789bdc
28135811,BARRASSO CONSULTING LLC,105 ELM ST ,WESTFIELD,NJ,07090,3143,USA,United States of America,039,33724855,BARRASSO CONSULTING L.L.C.,219 E BROAD ST,WESTFIELD,NJ,07090,2119,USA,United States of America,039,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"28135811BARRASSO CONSULTING LLC105 ELM ST WESTFIELDNJ070903143USAUnited States of America03933724855BARRASSO CONSULTING L.L.C.219 E BROAD STWESTFIELDNJ070902119USAUnited States of America039561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",a3dba7b7cc7fab5849371c9d9ccc2f97
83262849,BERSIN BY DELOITTE,15541 OCEANSIDE WAY ,SAN LEANDRO,CA,94579,2777,USA,United States of America,001,31086924,BERSIN BY DELOITTE,6114 LA SALLE AVE,OAKLAND,CA,94611,2802,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"83262849BERSIN BY DELOITTE15541 OCEANSIDE WAY SAN LEANDROCA945792777USAUnited States of America00131086924BERSIN BY DELOITTE6114 LA SALLE AVEOAKLANDCA946112802USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",9ed16b1f2907ca9913a870da33d4c672
34875008,BARRASSO CONSULTING,241 NORTH AVE W STE 7,WESTFIELD,NJ,07090,1485,USA,United States of America,039,33724855,BARRASSO CONSULTING L.L.C.,219 E BROAD ST,WESTFIELD,NJ,07090,2119,USA,United States of America,039,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"34875008BARRASSO CONSULTING241 NORTH AVE W STE 7WESTFIELDNJ070901485USAUnited States of America03933724855BARRASSO CONSULTING L.L.C.219 E BROAD STWESTFIELDNJ070902119USAUnited States of America039561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",7ca12f09c96cbdaece393e931e229d63
41525464,BERSIN BY DELOITTE,1300 NW 17TH AVE STE 255,DELRAY BEACH,FL,33445,2580,USA,United States of America,099,31086924,BERSIN BY DELOITTE,6114 LA SALLE AVE,OAKLAND,CA,94611,2802,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"41525464BERSIN BY DELOITTE1300 NW 17TH AVE STE 255DELRAY BEACHFL334452580USAUnited States of America09931086924BERSIN BY DELOITTE6114 LA SALLE AVEOAKLANDCA946112802USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",2576dc4ee2ed18cd74f084e8f890d463
135483567,"SFL SCIENTIFIC, LLC",224 COMMON ST ,WALPOLE,MA,02081,3235,USA,United States of America,021,162053272,SFL SCIENTIFIC,3 BATTERYMARCH PARK,QUINCY,MA,02169,7500,USA,United States of America,021,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"135483567SFL SCIENTIFIC, LLC224 COMMON ST WALPOLEMA020813235USAUnited States of America021162053272SFL SCIENTIFIC3 BATTERYMARCH PARKQUINCYMA021697500USAUnited States of America021561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",05d2d5b5bbe1b52fe01cbcee359b32fc
47838895,DELOITTE FINCL ADVISORY SVCS LLP,350 S GRAND AVE STE 200 ,LOS ANGELES,CA,90071,3469,USA,United States of America,037,140102092,DELOITTE FINANCIAL ADVISORY SERVICES LLP,100 KIMBALL DR,PARSIPPANY,NJ,07054,2176,USA,United States of America,027,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"47838895DELOITTE FINCL ADVISORY SVCS LLP350 S GRAND AVE STE 200 LOS ANGELESCA900713469USAUnited States of America037140102092DELOITTE FINANCIAL ADVISORY SERVICES LLP100 KIMBALL DRPARSIPPANYNJ070542176USAUnited States of America027561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",c9d17ab7069240e677b666ef2f3cc691
144517747,DELOITTE FINANCIAL ADVISORY SERVICES LLP,5004 OAK POINT DR ,MC KEES ROCKS,PA,15136,1581,USA,United States of America,003,140102092,DELOITTE FINANCIAL ADVISORY SERVICES LLP,100 KIMBALL DR,PARSIPPANY,NJ,07054,2176,USA,United States of America,027,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"144517747DELOITTE FINANCIAL ADVISORY SERVICES LLP5004 OAK POINT DR MC KEES ROCKSPA151361581USAUnited States of America003140102092DELOITTE FINANCIAL ADVISORY SERVICES LLP100 KIMBALL DRPARSIPPANYNJ070542176USAUnited States of America027561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",8b032b30551606afcd9ec86f8a90978d
176492772,DELOITTE FINANCIAL ADVISORY SERVICES LLP,111 S MAIN ST STE 1500,SALT LAKE CITY,UT,84111,2177,USA,United States of America,035,140102092,DELOITTE FINANCIAL ADVISORY SERVICES LLP,100 KIMBALL DR,PARSIPPANY,NJ,07054,2176,USA,United States of America,027,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"176492772DELOITTE FINANCIAL ADVISORY SERVICES LLP111 S MAIN ST STE 1500SALT LAKE CITYUT841112177USAUnited States of America035140102092DELOITTE FINANCIAL ADVISORY SERVICES LLP100 KIMBALL DRPARSIPPANYNJ070542176USAUnited States of America027561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",7950a0800486a435b3125d3589b19be3
19581815,DELOITTE FNCL ADVSORY SVCS LLP,219 E BROAD ST ,WESTFIELD,NJ,07090,2119,USA,United States of America,039,140102092,DELOITTE FINANCIAL ADVISORY SERVICES LLP,100 KIMBALL DR,PARSIPPANY,NJ,07054,2176,USA,United States of America,027,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"19581815DELOITTE FNCL ADVSORY SVCS LLP219 E BROAD ST WESTFIELDNJ070902119USAUnited States of America039140102092DELOITTE FINANCIAL ADVISORY SERVICES LLP100 KIMBALL DRPARSIPPANYNJ070542176USAUnited States of America027561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",f08d124cdb0ab95d0867672dbf16b041
100892184,DELOITTE FAS,1700 MARKET ST ,PHILADELPHIA,PA,19103,3913,USA,United States of America,101,140102092,DELOITTE FINANCIAL ADVISORY SERVICES LLP,100 KIMBALL DR,PARSIPPANY,NJ,07054,2176,USA,United States of America,027,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"100892184DELOITTE FAS1700 MARKET ST PHILADELPHIAPA191033913USAUnited States of America101140102092DELOITTE FINANCIAL ADVISORY SERVICES LLP100 KIMBALL DRPARSIPPANYNJ070542176USAUnited States of America027561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",286c9e66c23b6a2d95dc1645abd4a17f
133008233,DELOITTE FINANCIAL ADVISORY SERVICES LLP,19565 RIDGE HEIGHTS DR ,GAITHERSBURG,MD,20879,1657,USA,United States of America,031,140102092,DELOITTE FINANCIAL ADVISORY SERVICES LLP,100 KIMBALL DR,PARSIPPANY,NJ,07054,2176,USA,United States of America,027,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"133008233DELOITTE FINANCIAL ADVISORY SERVICES LLP19565 RIDGE HEIGHTS DR GAITHERSBURGMD208791657USAUnited States of America031140102092DELOITTE FINANCIAL ADVISORY SERVICES LLP100 KIMBALL DRPARSIPPANYNJ070542176USAUnited States of America027561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",298b21cf9a2f5ebb26c0d02687c03838
39173659,DELOITTE FINANCIAL ADVISORY SERVICES LLP,1633 BROADWAY ,NEW YORK,NY,10019,6708,USA,United States of America,061,140102092,DELOITTE FINANCIAL ADVISORY SERVICES LLP,100 KIMBALL DR,PARSIPPANY,NJ,07054,2176,USA,United States of America,027,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"39173659DELOITTE FINANCIAL ADVISORY SERVICES LLP1633 BROADWAY NEW YORKNY100196708USAUnited States of America061140102092DELOITTE FINANCIAL ADVISORY SERVICES LLP100 KIMBALL DRPARSIPPANYNJ070542176USAUnited States of America027561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",d5e7a6deb65a8912f29f5ebfa9cd7846
32286784,DELOITTE SERVICES LP,1633 BROADWAY FL 35,NEW YORK,NY,10019,6770,USA,United States of America,061,140102092,DELOITTE FINANCIAL ADVISORY SERVICES LLP,100 KIMBALL DR,PARSIPPANY,NJ,07054,2176,USA,United States of America,027,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"32286784DELOITTE SERVICES LP1633 BROADWAY FL 35NEW YORKNY100196770USAUnited States of America061140102092DELOITTE FINANCIAL ADVISORY SERVICES LLP100 KIMBALL DRPARSIPPANYNJ070542176USAUnited States of America027561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",689f13883a05abc387bf63ff80aa5c29
47376565,DELOITTE TAX LLP,2920 N COMMERCE ST ,FORT WORTH,TX,76164,,USA,United States of America,439,140096346,DELOITTE TAX LLP,100 KIMBALL DR,PARSIPPANY,NJ,07054,2176,USA,United States of America,027,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"47376565DELOITTE TAX LLP2920 N COMMERCE ST FORT WORTHTX76164USAUnited States of America439140096346DELOITTE TAX LLP100 KIMBALL DRPARSIPPANYNJ070542176USAUnited States of America027561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",000cf80885f0137355e20a3e3eed8203
128962807,DELOITTE FINANCIAL,200 BERKELEY ST ,BOSTON,MA,02116,5022,USA,United States of America,025,140102092,DELOITTE FINANCIAL ADVISORY SERVICES LLP,100 KIMBALL DR,PARSIPPANY,NJ,07054,2176,USA,United States of America,027,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"128962807DELOITTE FINANCIAL200 BERKELEY ST BOSTONMA021165022USAUnited States of America025140102092DELOITTE FINANCIAL ADVISORY SERVICES LLP100 KIMBALL DRPARSIPPANYNJ070542176USAUnited States of America027561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",e2134805548ada05e43527fa817d8ebc
